cluster,size,mean_intra_cosine_pairs,mean_to_centroid,nearest_other_centroid,centroid_margin
11617,2,0.9539665579795837,0.9884247779846191,0.9746714234352112,0.013753354549407959
10478,2,0.9600053429603577,0.9899508953094482,0.9903901815414429,-0.0004392862319946289
9934,2,0.9732556939125061,0.9932913780212402,0.9835826754570007,0.009708702564239502
10055,2,0.9405813217163086,0.9850332140922546,0.9788973331451416,0.006135880947113037
334,2,0.9594531059265137,0.9898113012313843,0.9841446876525879,0.005666613578796387
11618,2,0.9616055488586426,0.9903550148010254,0.9777568578720093,0.012598156929016113
6675,2,0.9721920490264893,0.9930235147476196,0.9899821877479553,0.0030413269996643066
10053,2,0.9638141393661499,0.9909121990203857,0.971724271774292,0.01918792724609375
6984,2,0.9695201516151428,0.9923508167266846,0.9851078987121582,0.007242918014526367
6985,2,0.9677881002426147,0.9919144511222839,0.9892554879188538,0.0026589632034301758
10388,2,0.9651199579238892,0.9912416934967041,0.9828312993049622,0.008410394191741943
10255,2,0.9505221843719482,0.9875531196594238,0.9831123352050781,0.004440784454345703
6679,2,0.920781672000885,0.9799952507019043,0.986309289932251,-0.00631403923034668
6988,2,0.9360619187355042,0.9838857054710388,0.9827898144721985,0.001095890998840332
9984,2,0.9756202697753906,0.9938865303993225,0.9882420301437378,0.005644500255584717
8779,2,0.9645525217056274,0.9910985231399536,0.9937551021575928,-0.00265657901763916
7222,2,0.9682668447494507,0.992034912109375,0.988451361656189,0.003583550453186035
9165,2,0.9739870429039001,0.9934754371643066,0.9856246709823608,0.0078507661819458
9172,2,0.9632347226142883,0.9907661080360413,0.9851824045181274,0.005583703517913818
11093,2,0.9670385718345642,0.9917254447937012,0.9893300533294678,0.0023953914642333984
9171,2,0.9595441818237305,0.9898344278335571,0.9687849283218384,0.02104949951171875
8239,2,0.9758021831512451,0.9939320087432861,0.9909805655479431,0.0029514431953430176
11088,2,0.9799894094467163,0.9949847459793091,0.9914970993995667,0.0034876465797424316
11087,2,0.9799116253852844,0.9949653148651123,0.9936357140541077,0.0013296008110046387
8247,2,0.9762865304946899,0.9940540790557861,0.9780893921852112,0.01596468687057495
9167,2,0.9596148729324341,0.9898523092269897,0.9831146001815796,0.006737709045410156
11084,2,0.9854046106338501,0.9963445663452148,0.9920881986618042,0.0042563676834106445
8251,2,0.9572586417198181,0.9892569780349731,0.9835916757583618,0.005665302276611328
10743,2,0.9335227608680725,0.9832401275634766,0.9848676919937134,-0.0016275644302368164
8253,2,0.9545621275901794,0.9885752201080322,0.9817004799842834,0.006874740123748779
8257,2,0.9611200094223022,0.9902323484420776,0.9869207143783569,0.003311634063720703
9164,2,0.9781216382980347,0.9945152997970581,0.9874561429023743,0.007059156894683838
11094,2,0.9732129573822021,0.9932806491851807,0.979058563709259,0.01422208547592163
8260,2,0.9668629765510559,0.9916813373565674,0.9749394655227661,0.01674187183380127
11079,2,0.9724776744842529,0.9930955171585083,0.9871243834495544,0.005971133708953857
10746,2,0.9613077640533447,0.9902795553207397,0.990817666053772,-0.0005381107330322266
8266,2,0.9797229766845703,0.9949178099632263,0.9887151122093201,0.00620269775390625
9158,2,0.9636964201927185,0.9908827543258667,0.9894504547119141,0.0014322996139526367
8268,2,0.9715780019760132,0.9928691387176514,0.9895856380462646,0.0032835006713867188
9154,2,0.96645587682724,0.9915784597396851,0.9875105619430542,0.004067897796630859
8270,2,0.9697563648223877,0.9924101829528809,0.9833786487579346,0.009031534194946289
295,2,0.9407167434692383,0.9850676655769348,0.9781264066696167,0.006941258907318115
9150,2,0.9652246236801147,0.9912680387496948,0.9920386075973511,-0.00077056884765625
8275,2,0.9566977024078369,0.9891151785850525,0.9847915172576904,0.0043236613273620605
8280,2,0.9825220108032227,0.995620846748352,0.9907795786857605,0.004841268062591553
8281,2,0.9786146879196167,0.9946392774581909,0.984200119972229,0.010439157485961914
9177,2,0.9882325530052185,0.9970537424087524,0.9899970293045044,0.007056713104248047
9178,2,0.9788777828216553,0.9947053790092468,0.9828586578369141,0.011846721172332764
8283,2,0.9503124952316284,0.9874999523162842,0.9831914305686951,0.004308521747589111
11100,2,0.9589053988456726,0.9896730184555054,0.986379861831665,0.003293156623840332
9201,2,0.9800229072570801,0.9949932098388672,0.9834190607070923,0.011574149131774902
9200,2,0.9208396673202515,0.9800101518630981,0.984063982963562,-0.004053831100463867
8207,2,0.9709919691085815,0.9927213788032532,0.986284613609314,0.006436765193939209
11103,2,0.970708966255188,0.9926502704620361,0.9878736138343811,0.004776656627655029
11101,2,0.9821803569793701,0.9955350756645203,0.988851010799408,0.006684064865112305
8212,2,0.9544498920440674,0.9885468482971191,0.9807811379432678,0.007765710353851318
8213,2,0.9689310789108276,0.9922024011611938,0.9897252321243286,0.0024771690368652344
9198,2,0.9780111312866211,0.9944875836372375,0.9874224662780762,0.007065117359161377
9197,2,0.9783874750137329,0.9945821762084961,0.993887186050415,0.0006949901580810547
9195,2,0.9827279448509216,0.9956726431846619,0.9860013127326965,0.009671330451965332
8216,2,0.9721105694770813,0.993003249168396,0.9831463694572449,0.009856879711151123
8217,2,0.9648309350013733,0.9911687970161438,0.9883604049682617,0.00280839204788208
9193,2,0.9550026655197144,0.9886866807937622,0.9808394312858582,0.007847249507904053
8220,2,0.9701133966445923,0.9925003051757812,0.9872344136238098,0.0052658915519714355
8234,2,0.9677892923355103,0.991914689540863,0.9941060543060303,-0.0021913647651672363
8221,2,0.9759886860847473,0.9939790964126587,0.9672597646713257,0.026719331741333008
10731,2,0.9729610681533813,0.9932171702384949,0.9792869091033936,0.013930261135101318
8223,2,0.9690606594085693,0.9922348856925964,0.9775183200836182,0.014716565608978271
11098,2,0.9862891435623169,0.9965664148330688,0.986090362071991,0.01047605276107788
11097,2,0.9932864308357239,0.9983202815055847,0.9886223673820496,0.009697914123535156
10733,2,0.980149507522583,0.9950250387191772,0.9909351468086243,0.0040898919105529785
9186,2,0.9676308631896973,0.9918748736381531,0.979553759098053,0.012321114540100098
8229,2,0.971177339553833,0.9927682280540466,0.988074541091919,0.0046936869621276855
